,Open,High,Low,Close,EMA_20,Dist_EMA_20,RSI,RSI_Change,Momentum,Range,Target,Signal,Market_Pct_Change,Trade_Cost,Strategy_Returns,Market_Performance,Bot_Performance
2020-04-24,1.07798,1.08296,1.0725,1.08242,1.0883214767734106,-0.0054225492185516,53.431115767417495,6.3638253751901175,-0.0045339587069481,0.0096635317159696,1,1,0.0003972579959721223,0.0,0.0003972579959721223,0.8179243145252649,69.40263060586508
2020-04-27,1.0817,1.08604,1.081,1.08285,1.0878003837473715,-0.0045508200046021,43.243243243243406,-10.18787252417409,-0.0032768475989727,0.0046543842637483,0,1,-0.0005079189176709908,0.0,-0.0005079189176709908,0.8175088752926944,69.36737969684424
2020-04-28,1.08287,1.08885,1.0808,1.0823,1.0872765376761933,-0.0045770671064322,45.93128390596742,2.688040662724013,-0.002828528520228,0.0074378638085559,1,1,0.004758384921001557,0.0,0.004758384921001557,0.8213988971976721,69.69745639040309
2020-04-29,1.08253,1.08857,1.0822,1.08745,1.0872930578975082,0.0001443420440808,43.94187954066108,-1.989404365306342,0.0047676685546387,0.005857740585774,1,1,0.006299140190353603,0.0,0.006299140190353603,0.8265730040033221,70.1364904391173
2020-04-30,1.08748,1.09728,1.08327,1.0943,1.0879603857167932,0.0058270635277129,51.15376761282425,7.21188807216317,0.0151394274476337,0.0128027049255232,1,1,0.003362880380151534,0.0,0.003362880380151534,0.8293526701412478,70.37235106674768
2020-05-01,1.0943,1.1019,1.0933,1.09798,1.0889146346961462,0.0083251386426479,56.39968590498607,5.245918292161818,0.0143751963193585,0.0078325652561978,0,0,-0.006903586586276544,0.0001,-0.0001,0.8236271621723681,70.365313831641
2020-05-04,1.09564,1.09625,1.0894,1.0904,1.089056098058418,0.0012340061673387,42.35681114551088,-14.042874759475184,0.0069723415062104,0.0062820983125458,0,0,-0.005530080704328699,0.0,-0.0,0.8190724374952777,70.365313831641
2020-05-05,1.0904,1.0926,1.0825,1.08437,1.0886098030052354,-0.0038946948608498,44.213290244395104,1.856479098884222,0.0019125935507715,0.0093141639846177,0,0,-0.004306648099818289,0.0,-0.0,0.8155449807387252,70.365313831641
2020-05-06,1.08057,1.0817,1.0789,1.0797,1.08776125033807,-0.0074108636757969,43.701337592334006,-0.5119526520610975,-0.0071267644489401,0.002593312957303,1,1,0.0037603037880893364,0.0001,0.0036603037880893366,0.8186116776191542,70.62287225640905
2020-05-07,1.07983,1.0841,1.0764,1.08376,1.0873801788773014,-0.0033292669368308,46.60102253361107,2.8996849412770658,-0.0096317280453257,0.0071048940724884,1,1,2.7681405477153476e-05,0.0,2.7681405477153476e-05,0.8186343379409308,70.62482719677195
2020-05-08,1.0836,1.08757,1.0814,1.08379,1.0870382570794632,-0.0029881718130052,47.4759152215799,0.8748926879688312,-0.0129237326727261,0.005692984803329,0,0,-0.002666568246616041,0.0001,-0.0001,0.8164513936097879,70.61776471405227
2020-05-11,1.08346,1.08505,1.0799,1.0809,1.0864536611671334,-0.0051117331236818,45.84186046511631,-1.6340547564635983,-0.0087123991195892,0.0047645480618003,1,1,0.003941160144324218,0.0001,0.0038411601443242185,0.8196691593020607,70.88901885735315
2020-05-12,1.08096,1.08852,1.0783,1.08516,1.086330455341692,-0.0010774394991292,52.61241580192967,6.770555336813366,0.0007285336185987,0.0094179660142282,0,1,-0.003087102362785199,0.0,-0.003087102362785199,0.8171387567036772,70.6701771997431
2020-05-13,1.08514,1.08965,1.081,1.08181,1.0858999357853405,-0.0037664020878522,53.54826755604967,0.9358517541199944,0.0019542465499673,0.0079958587922093,0,1,-0.00142354017803481,0.0,-0.00142354017803481,0.8159755268524801,70.56957536311042
2020-05-14,1.08181,1.0824,1.0773,1.08027,1.0853637514248318,-0.0046931283803653,47.89504601527327,-5.6532215407764,-0.0032202701705174,0.0047210419617318,1,1,0.0014070556434964132,0.0,0.0014070556434964132,0.8171236498224929,70.66887068238422
2020-05-15,1.08032,1.08512,1.0788,1.08179,1.0850233941462764,-0.0029800225172291,48.983895705521405,1.0888496902481393,-0.0018453759492153,0.0058421689976798,1,1,0.009049815583431098,0.0,0.009049815583431098,0.8245184681622465,71.30841092954914
2020-05-18,1.08205,1.0927,1.0798,1.09158,1.085647832799012,0.0054641726550438,57.55700325732902,8.573107551807617,0.0098806550097141,0.0118177320947616,1,1,0.0006962384800015542,0.0,0.0006962384800015542,0.825092529647253,71.35805858918606
2020-05-19,1.09166,1.09761,1.0901,1.09234,1.086285182056249,0.0055738751147188,54.28872127696904,-3.26828198035998,0.0066165358103875,0.0068751487632055,1,1,0.004998443708003064,0.0,0.004998443708003064,0.8292167082105887,71.71473782815649
2020-05-20,1.09239,1.0999,1.092,1.0978,1.0873818313842252,0.00958096623935,53.14635023372895,-1.1423710432400895,0.01478078405635,0.0071962106030242,0,0,-0.002532337402076923,0.0001,-0.0001,0.82711685172596,71.70756635437367
2020-05-21,1.09791,1.10085,1.0936,1.09502,1.088109276014299,0.0063511304774598,47.295321637427016,-5.851028596301937,0.0136539939089301,0.0066208836368287,0,0,-0.004584391152673062,0.0,-0.0,0.8233250245486806,71.70756635437367
2020-05-22,1.09507,1.0956,1.0884,1.09,1.0882893449653182,0.0015718752026708,49.61656441717796,2.321242779750939,0.0075892733340112,0.0066055045871558,0,0,-0.0005137614678900615,0.0,-0.0,0.8229020318755179,71.70756635437367
2020-05-25,1.09037,1.09145,1.0869,1.08944,1.0883989311590974,0.0009565140235794,55.42942814307124,5.81286372589328,-0.001960460983162,0.0041764576296079,1,1,0.008013291232192854,0.0001,0.007913291232192855,0.8294961855124997,72.27500921048762
2020-05-26,1.08948,1.0996,1.0893,1.09817,1.0893295091439452,0.0081155341720268,68.19704433497533,12.767616191904096,0.0053371660838199,0.0093792400083775,1,1,0.00280466594425266,0.0,0.00280466594425266,0.8318226452148941,72.47771646744083
2020-05-27,1.09818,1.10309,1.0933,1.10125,1.090464793987379,0.0098904669569239,67.57082579867387,-0.6262185363014652,0.0031426489342321,0.0088898978433597,1,1,0.005530079455164483,0.0,0.005530079455164483,0.8364226905355376,72.87852399823466
2020-05-28,1.10132,1.10936,1.099,1.10734,1.0920719564647716,0.0139808035952628,71.09081139172483,3.5199855930509614,0.0112509360559622,0.0093557534271316,1,0,0.003025267758773209,0.0001,-0.0001,0.8389530931339212,72.87123614583483
2020-05-29,1.10733,1.11452,1.1068,1.11069,1.0938451034681267,0.0153997092261647,76.46118315864275,5.370371766917927,0.0189816513761467,0.006950634290396,1,1,0.0021698223626753776,0.0001,0.002069822362675378,0.8407734723166389,73.02206666000528
2020-06-01,1.1111,1.11541,1.1099,1.1131,1.095678903137829,0.0158998195660062,75.66127847171202,-0.7999046869307307,0.021717579673961,0.004950139250741,1,1,0.003683406702003511,0.0,0.003683406702003511,0.8438703829594367,73.29103662973489
2020-06-02,1.1132,1.1196,1.1113,1.1172,1.0977285314104166,0.0177379634694977,82.06196774778039,6.400689276068363,0.0173288288698469,0.0074292875044754,1,1,0.005281059792338061,0.0,0.005281059792338061,0.8483269129088288,73.67809097641896
2020-06-03,1.1172,1.12579,1.1167,1.1231,1.1001448617522818,0.0208655596601668,85.96137699412239,3.899409246342003,0.0198410896708285,0.0080936693081649,1,1,0.0080224378951117,0.0,0.0080224378951117,0.8551325628823917,74.26916888550767
2020-06-04,1.12323,1.13627,1.1193,1.13211,1.1031891606330169,0.0262156667224577,87.52983293556068,1.5684559414382877,0.0223689201148697,0.0149897094805274,0,0,-0.002985575606610613,0.0001,-0.0001,0.8525794999622316,74.26174196861912
2020-06-05,1.13369,1.1384,1.1276,1.12873,1.1056216215251105,0.0209008018882748,80.636648523833,-6.893184411727674,0.0162421557770395,0.009568275849849,1,1,0.0005049923365196829,0.0001,0.0004049923365196829,0.8530100460759863,74.29181740501302
2020-06-08,1.13011,1.13198,1.1266,1.1293,1.1078767051893856,0.019337255409619,80.57577763070802,-0.060870893124985,0.014553948432306,0.0047640131054635,1,1,0.003984769326131232,0.0,0.003984769326131232,0.8564090943424717,74.58785316019106
2020-06-09,1.12944,1.13638,1.1239,1.1338,1.110345590409444,0.021123522075597,80.26227303295211,-0.3135045977559088,0.0148585750089509,0.0110072323161051,1,1,0.0033515611218910557,0.0,0.0033515611218910557,0.8592794017675038,74.83783890900807
2020-06-10,1.1339,1.14225,1.13209,1.1376,1.1129412484656875,0.0221563820806419,85.19008264462796,4.927809611675855,0.0129106936158844,0.0089310829817158,0,0,-0.006812587904360012,0.0001,-0.0001,0.8534254853085569,74.83035512511717
2020-06-11,1.13773,1.14037,1.1285,1.12985,1.1145516057546698,0.0137260528506183,81.51194053455639,-3.678142110071576,-0.0019962724470236,0.0105058193565517,0,0,-0.003398681240872725,0.0,-0.0,0.850524964121156,74.83035512511717
2020-06-12,1.1298,1.13406,1.1211,1.12601,1.1156428813970822,0.0092925063887247,77.49210645015793,-4.019834084398454,-0.0024097879918139,0.0115096668768484,1,0,0.006118950986225835,0.0,0.0,0.8557292846891749,74.83035512511717
2020-06-15,1.12467,1.13326,1.1225,1.1329,1.117286416502122,0.0139745577027235,76.85170867481061,-0.6403977753473242,0.003187815460905,0.0094977491393767,0,1,-0.006240621414070002,0.0001,-0.0063406214140700025,0.8503890021904968,74.35588417298838
2020-06-16,1.13294,1.13534,1.1226,1.12583,1.1181000911209675,0.006913431937281,67.89979609670853,-8.951912578102082,-0.0070294584582817,0.0113160956805201,0,0,-0.001234644662160389,0.0001,-0.0001,0.8493390739481824,74.34844858457109
2020-06-17,1.12592,1.12939,1.1205,1.12444,1.1187038919665897,0.005127458726658,63.3677298311446,-4.532066265563927,-0.0115682137834035,0.0079061577318486,0,0,-0.0031571271032693193,0.0,-0.0,0.846657602537955,74.34844858457109
2020-06-18,1.12446,1.12614,1.1184,1.12089,1.1189120927316765,0.0017677056858816,57.94887780548628,-5.418852025658325,-0.007930256228703,0.0069052270963251,0,1,-0.0029351675900400886,0.0001,-0.0030351675900400885,0.8441725205831245,74.12278858305744
2020-06-19,1.12083,1.12544,1.1166,1.1176,1.1187871315191358,-0.0010610879278919,53.459409594095895,-4.489468211390381,-0.0074688501878313,0.0079098067287043,1,1,0.00865246957766641,0.0,0.00865246957766641,0.8514766976357719,74.76413375628415
2020-06-22,1.11798,1.12749,1.1167,1.12727,1.1195950237554084,0.0068551360820162,57.13071802860785,3.671308434511957,-0.004969547179804,0.0095717973511226,1,1,0.0031137172106061595,0.0,0.0031137172106061595,0.8541279552836305,74.99692812629715
2020-06-23,1.12729,1.13486,1.1231,1.13078,1.120660259588227,0.0090301590738049,55.62884784520662,-1.5018701834012305,0.0043967561710025,0.0103999009533242,0,0,-0.004916959974530677,0.0001,-0.0001,0.8499282423143731,74.98942843348452
2020-06-24,1.13081,1.13258,1.1246,1.12522,1.1210945205798242,0.0036798676154819,44.68117955843765,-10.947668286768971,0.0006936786311408,0.0070919464638025,0,1,-0.0027639039476725635,0.0001,-0.0028639039476725634,0.847579122290202,74.77466591336015
2020-06-25,1.12518,1.12597,1.1189,1.12211,1.1211912329055551,0.0008194561886323,44.86821705426351,0.1870374958258622,0.0010884208084647,0.0063006300630062,0,1,-0.00031191237935657146,0.0,-0.00031191237935657146,0.8473147518694756,74.75134276939953
2020-06-26,1.12212,1.12394,1.1194,1.12176,1.1212454012002642,0.0004589528743529,44.13503422526456,-0.7331828289989559,0.0037222619899786,0.0040472115247468,1,1,0.002781343602909825,0.0,0.002781343602909825,0.8496714253342389,74.95925193842012
2020-06-29,1.12242,1.12879,1.1217,1.12488,1.121591553466906,0.0029319465922594,42.90937996820364,-1.225654257060917,-0.0021201664197573,0.0063028945309722,0,1,-0.0012267975250694896,0.0,-0.0012267975250694896,0.8486290505325166,74.86729211366101
2020-06-30,1.12487,1.1262,1.1189,1.1235,1.1217733102795815,0.0015392501360084,38.34325396825398,-4.566125999949655,-0.0064380339234864,0.0064975522919448,1,1,0.0015220293724966805,0.0,0.0015220293724966805,0.849920688873781,74.9812423312973
2020-07-01,1.12344,1.12752,1.1184,1.12521,1.1221006140624783,0.0027710402245162,45.73842762674508,7.395173658491096,-8.88715095725967e-06,0.0081051537046418,0,0,-0.0010753548226553056,0.0001,-0.0001,0.8490067225621261,74.97374420706417
2020-07-02,1.12521,1.13027,1.1222,1.124,1.12228150796129,0.0015312486452992,48.060220034742485,2.321792407997407,0.0016843268485264,0.0071797153024911,1,1,0.000569395017793628,0.0001,0.000469395017793628,0.8494901427600262,75.0089365090603
2020-07-03,1.12416,1.12518,1.1218,1.12464,1.1225061262506908,0.001900990737963,40.93503072870948,-7.125189306033008,0.0025673940949935,0.0030054061744204,1,1,0.005646251244842748,0.0,0.005646251244842748,0.8542865775360666,75.43245581019892
2020-07-06,1.12439,1.13454,1.1243,1.13099,1.1233141142268157,0.0068332496458195,55.75379125780534,14.818760529095862,0.0054316904914299,0.0090540146243556,0,0,-0.003236102883314662,0.0001,-0.0001,0.8515220182793252,75.4249125646179
2020-07-07,1.13106,1.13326,1.1257,1.12733,1.1236965795385474,0.0032334533428451,53.067289322861214,-2.686501934944125,0.0034089897641298,0.0067061108992043,1,1,0.005029583174403385,0.0001,0.0049295831744033845,0.8558048190950969,75.79672594452728
2020-07-08,1.1274,1.13518,1.1261,1.133,1.1245826195824953,0.0074848928579651,62.299410928295856,9.232121605434642,0.0069231521227148,0.0080141218005295,0,1,-0.0038128861429833627,0.0,-0.0038128861429833627,0.8525417327592708,75.50772165848988
2020-07-09,1.13326,1.13706,1.1279,1.12868,1.124972846288924,0.0032953272812805,61.02268205332271,-1.276728874973145,0.0041637010676154,0.0081156749477265,1,1,0.000823971364780185,0.0,0.000823971364780185,0.8532442027343445,75.56993785895628
2020-07-10,1.12874,1.1325,1.1253,1.12961,1.125414479975693,0.0037279776464201,52.81791907514452,-8.204762978178195,0.0044191919191918,0.0063738812510513,1,1,0.004311222457308306,0.0,0.004311222457308306,0.856922728302741,75.8957366721512
2020-07-13,1.13155,1.13749,1.1299,1.13448,1.1262778628351509,0.0072825165401032,54.31436567164183,1.4964465964973144,0.0030857920936524,0.0066902898244129,1,1,0.005570834214794429,0.0,0.005570834214794429,0.8616965027570048,76.31853923876145
2020-07-14,1.13449,1.14124,1.1324,1.1408,1.1276609235175177,0.0116516199226783,67.85059578368447,13.536230112042638,0.0119485864831061,0.0077489481065918,1,1,0.0001753155680224161,0.0,0.0001753155680224161,0.8618475715688486,76.33191906681873
2020-07-15,1.14089,1.1452,1.1389,1.141,1.1289313117539443,0.010690365410545,73.18929535968573,5.338699576001261,0.0070609002647836,0.005521472392638,0,0,-0.0022699386503067798,0.0001,-0.0001,0.8598912304554714,76.32428587491205
2020-07-16,1.14119,1.14418,1.1369,1.13841,1.1298340439678545,0.0075904563842204,69.37398184780042,-3.815313511885307,0.0086206896551723,0.0063948840927257,1,1,0.003619082755773606,0.0001,0.0035190827557736062,0.8630032479794538,76.5928773531812
2020-07-17,1.13847,1.14437,1.1376,1.14253,1.1310431826375826,0.0101559494268205,70.07050261541931,0.6965207676188925,0.0114375758004976,0.0059254461589631,1,0,0.0018292736295764112,0.0001,-0.0001,0.8645819170632214,76.58521806544587
2020-07-20,1.14355,1.14677,1.1401,1.14462,1.132336212862575,0.0108481800704505,73.63473589973131,3.564233284311996,0.0089380156547493,0.0058272614492147,1,1,0.0074609914207335315,0.0001,0.007360991420733531,0.8710325553289514,77.14896119858062
2020-07-21,1.1445,1.154,1.1421,1.15316,1.1343194306851867,0.0166095799870346,77.1306542418946,3.495918342163293,0.0108345021037867,0.010319469978147,1,0,0.0032952929341982795,0.0001,-0.0001,0.8739028627539835,77.14124630246077
2020-07-22,1.15323,1.16015,1.1505,1.15696,1.1364756753818357,0.0180244285574189,80.4621072088722,3.3314529669775936,0.0139877300613495,0.0083408242290139,1,1,0.0027140091273683,0.0001,0.0026140091273683,0.8762746430999312,77.34289422439197
2020-07-23,1.15699,1.16272,1.1539,1.1601,1.138725611059756,0.0187704471846836,81.32508833922235,0.8629811303501498,0.0190528895564867,0.0076027928626842,1,0,0.00474097060598222,0.0001,-0.0001,0.8804290354256356,77.33515993496952
2020-07-24,1.16017,1.16581,1.158,1.1656,1.1412850766731129,0.0213048639852244,81.04035874439441,-0.2847295948279367,0.0201920299685784,0.006700411805079,1,1,0.009179821551132505,0.0001,0.009079821551132506,0.8885112168592786,78.03734938680734
2020-07-27,1.16526,1.17815,1.1641,1.1763,1.1446198312756737,0.0276774592390375,88.99506290810614,7.954704163711725,0.0276773077527912,0.0119442319136275,0,0,-0.003672532517214888,0.0001,-0.0001,0.8852481305234527,78.02954565186866
2020-07-28,1.17635,1.17737,1.1697,1.17198,1.1472255616303713,0.0215776558660784,81.72200520833326,-7.273057699772877,0.0163203718477922,0.0065444802812335,1,1,0.0059813307394323,0.0001,0.0058813307394323,0.8905430923785776,78.48846321729494
2020-07-29,1.17199,1.18064,1.1712,1.17899,1.1502507462370026,0.0249852076662559,89.22501169499459,7.503006486661334,0.0190412805974278,0.0080068533236074,1,0,0.004919464965775777,0.0001,-0.0001,0.8949240879220477,78.4806143709732
2020-07-30,1.17898,1.18486,1.1729,1.18479,1.1535401989763356,0.0270903441868742,89.98550724637684,0.7604955513822489,0.0212826480475822,0.0100946159234969,0,0,-0.006490601710007704,0.0,-0.0,0.8891154921066537,78.4806143709732
2020-07-31,1.1848,1.19088,1.176,1.1771,1.155783989550018,0.0184429016517879,79.67140072403238,-10.31410652234446,0.0098661633493479,0.012641236938238,0,0,-0.0011044091411095414,0.0,-0.0,0.888133544829669,78.4806143709732
2020-08-03,1.17944,1.17968,1.1694,1.1758,1.15769027625954,0.0156429781884079,76.1976047904191,-3.4737959336132747,-0.0004250616339368,0.0087429835005953,1,1,0.003393434257526806,0.0001,0.0032934342575268063,0.8911473676259527,78.73908511489431
2020-08-04,1.17604,1.18062,1.172,1.17979,1.1597950118538696,0.0172401053132392,77.47556311092217,1.2779583205030605,0.0066639362446456,0.0073063850346248,1,1,0.006280778782664864,0.0,0.006280778782664864,0.8967444671047654,79.23362789005039
2020-08-05,1.1798,1.19049,1.1792,1.1872,1.1624050107249295,0.0213307659948981,82.34982097865013,4.874257867727962,0.0069635874774172,0.0095097708894878,1,1,0.0007580862533691501,0.0,0.0007580862533691501,0.8974242767580624,79.2936938141584
2020-08-06,1.18726,1.19162,1.1817,1.1881,1.1648521525606506,0.0199577666472474,81.56254328854415,-0.7872776901059808,0.0027937440390279,0.0083494655332042,0,0,-0.007911791936705548,0.0001,-0.0001,0.8903240426014041,79.28576444477699
2020-08-07,1.18813,1.1882,1.1754,1.1787,1.166170995173922,0.01074371158083,71.43396226415109,-10.128581024393055,0.0013592727890578,0.0108594213964536,0,0,-0.003987443794010503,0.0,-0.0,0.8867739255230748,79.28576444477699
2020-08-10,1.1776,1.18007,1.1734,1.174,1.1669166146811674,0.0060701726496266,63.77213851440656,-7.661823749744528,-0.0015308725973804,0.0056814310051106,1,1,0.00017035775127771657,0.0001,7.035775127771657e-05,0.8869249943349186,79.29134281287166
2020-08-11,1.17416,1.1808,1.172,1.1742,1.167610270425818,0.0056437749316633,61.96225367749096,-1.8098848369156075,-0.0047381313623611,0.0074944643161302,1,1,0.0038579458354626173,0.0,0.0038579458354626173,0.8903467029231806,79.59724451866482
2020-08-12,1.17435,1.1817,1.1709,1.17873,1.168669292290026,0.0086086866287553,62.68209666439765,0.7198429869066914,-0.007134433962264,0.0091624036038786,1,1,0.0025196609910664858,0.0,0.0025196609910664858,0.8925900747790608,79.79780259067488
2020-08-13,1.17868,1.18642,1.1784,1.1817,1.169910312071928,0.0100774288476799,61.35081782289907,-1.3312788414985803,-0.0053867519569059,0.0067868325294069,1,1,0.002014047558602128,0.0,0.002014047558602128,0.8943877936400021,79.95851916016444
2020-08-14,1.18166,1.18504,1.178,1.18408,1.171259806160316,0.0109456448281205,56.21405750798731,-5.136760314911754,0.0045643505556969,0.0059455442199852,1,1,0.0026856293493682237,0.0,0.0026856293493682237,0.8967897877483184,80.173258105953
2020-08-17,1.18416,1.1881,1.1827,1.18726,1.1727836341450475,0.0123435947036432,62.4308493328994,6.216791824912086,0.0112947189097103,0.0045482876539257,1,1,0.00561797752808979,0.0,0.00561797752808979,0.9018279326233088,80.62366966834598
2020-08-18,1.18722,1.19656,1.1869,1.19393,1.1747975737502812,0.0162857216232093,62.221858638743406,-0.2089906941559931,0.0168029296542326,0.0080909266037372,0,0,-0.007395743469047478,0.0001,-0.0001,0.8951582445804054,80.61560730137914
2020-08-19,1.19396,1.19527,1.1829,1.1851,1.1757787572026352,0.007927718323081,50.24162120031179,-11.980237438431615,0.0054041213848803,0.0104379377267741,1,1,0.0011813349084466296,0.0001,0.0010813349084466295,0.896215726263312,80.70277977171975
2020-08-20,1.18514,1.18687,1.1801,1.1865,1.1767998279452414,0.0082428394569837,58.12305565157282,7.881434451261029,0.0040619446560041,0.0057058575642647,0,1,-0.0058322798145806765,0.0,-0.0058322798145806765,0.8909887453735168,80.23209857827659
2020-08-21,1.18655,1.18829,1.1753,1.17958,1.177064606236171,0.0021370056923829,52.97731568998118,-5.145739961591637,-0.0038004188906154,0.0110123942420183,0,1,-0.00018650706183565013,0.0,-0.00018650706183565013,0.8908225696804886,80.21713472530585
2020-08-24,1.1801,1.18496,1.1782,1.17936,1.1772832151660595,0.0017640486224442,49.63992631050082,-3.3373893794803635,-0.0066539763825952,0.0057319223985891,1,1,0.0033153574820241616,0.0,0.0033153574820241616,0.8937759649520347,80.48308320310393
2020-08-25,1.17939,1.18439,1.1782,1.18327,1.1778533851502444,0.004598717393901,46.50418075075611,-3.1357455597447057,-0.0089284966455318,0.0052312658987383,1,1,0.00019437660043775118,0.0,0.00019437660043775118,0.8939496940856551,80.4987272312097
2020-08-26,1.18334,1.18393,1.1771,1.1835,1.1783911579930784,0.0043354381711608,45.85884047533316,-0.6453402754229529,-0.0013500970382246,0.0057710181664553,0,1,-0.001520912547528508,0.0,-0.001520912547528508,0.8925900747790609,80.37629570690368
2020-08-27,1.18361,1.19019,1.1761,1.1817,1.178706285803261,0.002539830518252,53.12891113892353,7.270070663590367,-0.0040455120101139,0.011923500042312,1,1,0.00709147837860713,0.0,0.00709147837860713,0.8989198579953159,80.94628247006172
2020-08-28,1.18186,1.19197,1.1809,1.19008,1.1797894966791411,0.008722321524157,65.57535838822164,12.446447249298116,0.0089014734057883,0.0093018956708791,1,1,0.003041812315138337,0.0,0.003041812315138337,0.9016542034896885,81.19250586894381
2020-08-31,1.19084,1.19661,1.1883,1.1937,1.181114306519223,0.010655779386728,67.71438953488372,2.1390311466620773,0.0121591371591371,0.0069615481276703,0,0,-0.001675462846611353,0.0001,-0.0001,0.9001435153712506,81.18438661835692
2020-09-01,1.19371,1.20114,1.19,1.1917,1.1821224678031064,0.0081019796660263,62.35002856598735,-5.364360968896371,0.0071243249638712,0.0093479902660066,0,0,-0.005404044642107864,0.0,-0.0,0.8952790996298804,81.18438661835692
2020-09-02,1.19179,1.1929,1.1821,1.18526,1.1824212803932868,0.0024007683672345,53.17970703822794,-9.170321527759413,0.0014871144909167,0.0091119248097465,0,1,-0.0006412095236487669,0.0001,-0.000741209523648767,0.894705038144874,81.12421197782382
2020-09-03,1.18536,1.18646,1.1787,1.1845,1.1826192536891644,0.0015903227560085,50.38631346578375,-2.793393572444188,0.0023694677160024,0.0065512874630645,0,1,-0.0005149852258337084,0.0,-0.0005149852258337084,0.8942442782687504,81.08243420719784
2020-09-04,1.18464,1.18654,1.1779,1.18389,1.1827402771473392,0.0009720839603382,46.74647615369775,-3.6398373120860015,-0.0052013310029577,0.0072979753186528,0,1,-0.0019596415207494555,0.0,-0.0019596415207494555,0.8924918800513624,80.92354170252197
2020-09-07,1.18406,1.18487,1.181,1.18157,1.182628822180926,-0.0008953123423572,36.97301854974717,-9.773457603950582,-0.0101616821646979,0.003275303198287,0,0,-0.004147024721345205,0.0001,-0.0001,0.8887906941611895,80.91544934835173
2020-09-08,1.1815,1.18276,1.17559,1.17667,1.1820613153065522,-0.0045609438670733,40.31257182256964,3.339553272822471,-0.0126122346228076,0.0060934671573169,1,1,0.003492907952101998,0.0001,0.003392907952101998,0.8918951582445793,81.18998801989366
2020-09-09,1.17668,1.18342,1.1751,1.18078,1.181939285277357,-0.0009808331881319,43.812202509735855,3.499630687166217,-0.0037797614025615,0.0070461898067378,1,1,0.000999339419705647,0.0,0.000999339419705647,0.8927864642344577,81.27112437540737
2020-09-10,1.18079,1.19175,1.1799,1.18196,1.1819412581080848,1.5856872570034475e-05,52.9397233201579,9.127520810422048,-0.0021443647108486,0.0100257199905243,1,1,0.0021743544620800304,0.0,0.0021743544620800304,0.8947276984666506,81.4478366073313
2020-09-11,1.18202,1.18742,1.1817,1.18453,1.182187804954934,0.0019812376978084,56.03548914312412,3.0957658229662144,0.0005405907643445,0.0048289194870538,1,1,0.0016631068862755782,0.0,0.0016631068862755782,0.8962157262633119,81.5832930652652
2020-09-14,1.1835,1.1888,1.1831,1.1865,1.1825984901973212,0.0032990992589783,53.94962093421383,-2.085868208910292,0.004172414668619,0.0048040455120101,0,1,-0.001517067003792727,0.0,-0.001517067003792727,0.8948561069567177,81.45952574329513
2020-09-15,1.18649,1.19005,1.1838,1.1847,1.1827986339880523,0.0016075145483865,51.4130946773435,-2.5365262568703244,0.006824343273815,0.0052755971976028,0,0,-0.002684223854140466,0.0001,-0.0001,0.8924541128484011,81.45137979072081
2020-09-16,1.1847,1.18826,1.1786,1.18152,1.182676859322524,-0.0009781702528505,49.79470802919701,-1.6183866481464977,0.0006267043818493,0.0081759089985781,1,1,0.0022851919561244216,0.0001,0.0021851919561244218,0.8944935418082924,81.62936669065472
2020-09-17,1.18122,1.18524,1.1736,1.18422,1.182823825101331,0.001180374345731,42.32180293501055,-7.472905094186458,0.0019120782429187,0.0098292546992958,0,0,-0.00027022006046184543,0.0001,-0.0001,0.8942518317093423,81.62120375398565
2020-09-18,1.18436,1.18705,1.1825,1.1839,1.1829263179488232,0.0008231130176096,35.943775100401695,-6.378027834608851,-0.0005318565169308,0.0038432300025338,0,0,-0.0059126615423599205,0.0,-0.0,0.8889644232948095,81.62120375398565
2020-09-21,1.18411,1.18719,1.173,1.1769,1.1823523829060782,-0.0046114703069121,31.435022579026796,-4.508752521374902,-0.0080910240202276,0.0120570991588069,0,0,-0.005378536834055536,0.0,-0.0,0.8841830953999534,81.62120375398565
2020-09-22,1.17667,1.17725,1.169,1.17057,1.1812302512007375,-0.0090247021610741,31.5220125786166,0.0869899995898038,-0.0119270701443403,0.0070478484840717,0,1,-0.0040065950776118076,0.0001,-0.004106595077611808,0.8806405317622165,81.28601852042078
2020-09-23,1.17041,1.1719,1.1648,1.16588,1.1797683225149531,-0.0117720761355474,28.685897435897544,-2.836115142719052,-0.0132371859976977,0.0060898205647235,1,1,0.0007891035097951082,0.0,0.0007891035097951082,0.8813354482966979,81.35016160293252
2020-09-24,1.16585,1.1687,1.1625,1.1668,1.178533244180196,-0.0099558024672928,30.575130711525475,1.8892332756279304,-0.0147101045413858,0.00531367843675,0,1,-0.0032567706547823594,0.0,-0.0032567706547823594,0.8784651408716657,81.08522278386228
2020-09-25,1.16692,1.16851,1.1611,1.163,1.177053887591606,-0.0119398846049111,29.57994281944157,-0.995187892083905,-0.0176535180336175,0.006371453138435,1,1,0.0027343078245916086,0.0,0.0027343078245916086,0.880867134979982,81.30693474297895
2020-09-28,1.16265,1.168,1.1613,1.16618,1.1760182792495484,-0.0083657536818445,38.01142857142856,8.43148575198699,-0.0091086753335033,0.0057452537344148,1,0,0.006619904302937796,0.0001,-0.0001,0.8866983911171525,81.29880404950465
